,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
687,CHEMBL1703812,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(CN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,inactive,809.954,4.50152,6,14,4.014932967
688,CHEMBL1400127,C=CCOc1ccc(C(c2c(C(=O)O)[nH]c3ccccc23)c2c(C(=O)O)[nH]c3ccccc23)cc1,inactive,466.493,5.7906,4,3,4.65678841
689,CHEMBL1466466,O=C(O)c1cccc(CN2C(=O)S/C(=C/c3cccc([N+](=O)[O-])c3)C2=O)c1,inactive,384.369,3.5295,1,6,4.079824478
690,CHEMBL1325440,Cc1ccc(/C=C2/C(=O)c3ccc(C(=O)O)cc3C2=O)o1,inactive,282.251,2.74882,1,4,4.396963944
691,CHEMBL1411221,COc1cc(NC(=O)CSc2ncnc3sc4c(c23)CCC(C)C4)c(C(=O)O)cc1OC,inactive,473.576,4.2623,2,8,4.065350077
692,CHEMBL221415,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1,inactive,435.53,4.13352,1,6,4.437350328
693,CHEMBL1341444,O=C1NN(c2ccccc2)C(=O)/C1=C\c1cccc(OC(=O)c2cccs2)c1,inactive,390.42,3.4287,1,5,4.673869043
694,CHEMBL1538359,CC1(C)CC(=O)C(=Cc2cn(CCC#N)nc2-c2ccc(F)cc2)C(=O)C1,inactive,365.408,3.94448,0,5,4.277777536
695,CHEMBL1489633,CCOC(=O)CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(OC)cc1OC,inactive,394.427,3.4432,0,6,4.566550206
696,CHEMBL1301362,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccccc3)c2)SC1=S,inactive,385.466,3.5514,1,5,4.374996399
697,CHEMBL1400214,O=C1NC(=O)C(=Cc2ccc(N3CCN(C(=O)c4ccccc4)CC3)c([N+](=O)[O-])c2)C(=O)N1,inactive,449.423,1.3066,2,7,4.703115524
698,CHEMBL1704261,CCCC(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O,inactive,277.707,2.4323,1,3,4.838332588
699,CHEMBL1301353,COc1cccc(-c2coc3c(C)c4oc(=O)c(CCC(=O)O)c(C)c4cc23)c1,inactive,392.407,4.84884,1,5,4.392974122
700,CHEMBL1331561,O=C1c2ccccc2C(=O)N1OS(=O)(=O)c1ccc(F)cc1,inactive,321.285,1.7422,0,5,4
702,CHEMBL1478635,COc1cc(/C=C2/SC(NS(=O)(=O)Cc3ccccc3)=NC2=O)c([N+](=O)[O-])cc1OC,inactive,463.493,2.7019,1,8,4.118387128
703,CHEMBL3190829,O=C(O)c1cc(N/N=C/c2ccc(-c3ccccc3)cc2)ccc1Cl,inactive,350.805,5.1512,2,3,4.211407444
704,CHEMBL1723511,O=C(O)c1cccc2cccc(-c3c4ccc(=O)c(O)c-4oc4c(O)c(O)ccc34)c12,inactive,414.369,4.533,4,6,4.834458923
705,CHEMBL1991442,O=C1Nn2c(nc3c(c2=O)CCCC3)/C1=N/Nc1cccc(Cl)c1,inactive,343.774,1.6754,2,6,4.20495463
706,CHEMBL1371641,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccccc3F)c2)SC1=S,inactive,403.456,3.6905,1,5,4.417595702
707,CHEMBL1172978,O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1-2,inactive,419.436,5.5155,2,3,4.230105964
708,CHEMBL1551702,NC(=O)COc1ccc(/C=C2\C(=O)ON=C2c2ccccc2)cc1,inactive,322.32,1.8952,1,5,4.169154808
709,CHEMBL1172912,CCn1c2ccccc2c2cc(NC(=O)c3ccccc3-c3ccccc3C(=O)O)ccc21,inactive,434.495,6.4319,2,3,4.367846516
710,CHEMBL3145109,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1cccc([N+](=O)[O-])c1)c1c(C)[nH]n(-c2ccccc2)c1=O,inactive,481.512,4.34984,2,6,4.27679069
711,CHEMBL1491562,CCN(CC)C(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2,inactive,314.385,2.707,2,3,4.061880731
712,CHEMBL3191780,C/N=c1\scc(C)n1/N=C/c1ccc(O)c(O)c1O,inactive,279.321,1.38752,3,7,4.85823677
713,CHEMBL1478587,CSc1nc(SCC(=O)O)c2sc3nc(-c4ccccc4)c4c(c3c2n1)CCC4,inactive,439.587,5.2938,1,7,4.310424784
714,CHEMBL1411344,O=C1NC(=S)NC(=O)C1=Cc1cccn1-c1ccc(O)cc1,inactive,313.338,1.0972,3,5,4.465339424
716,CHEMBL1506031,Nc1ccc(N2CCCCC2)c2nonc12,inactive,218.26,1.7953,1,5,4.391902054
718,CHEMBL1538460,O=C(O)/C=C/C(=O)c1ccc(O)cc1,inactive,192.17,1.2157,2,3,4
719,CHEMBL1308276,Oc1nc(/C=C/c2ccc(Cl)cc2Cl)cc(C(F)(F)F)n1,inactive,335.112,4.6782,1,3,4.166024629
720,CHEMBL1331911,CCCCC(NC(=O)Cc1c(C)c2cc3c(-c4ccccc4)coc3c(C)c2oc1=O)C(=O)O,inactive,461.514,5.12514,2,5,4.292770581
721,CHEMBL1325591,COc1cc(/C=C(\C#N)C(=O)Nc2ccccc2C(=O)O)cc(Cl)c1OC,inactive,386.791,3.60108,2,5,4.217814134
722,CHEMBL1434285,O=C(O)c1ccccc1NS(=O)(=O)c1cccc(NS(=O)(=O)c2cc(Br)ccc2Br)c1,inactive,590.271,4.5114,3,5,4.548520595
724,CHEMBL1368308,COC(=O)CCC(=O)OC1(C)C(=O)C2=CN(Cc3ccccc3)C(c3ccc(OC)cc3)=CC2=C(Br)C1=O,inactive,580.431,4.4917,0,8,4.408156589
725,CHEMBL1400203,O=C1Oc2ccccc2C(=O)/C1=C/c1ccccc1O,inactive,266.252,2.5775,1,4,4.598944274
726,CHEMBL1405333,CC(C)c1cccc(-c2ccc3c(c2)S(=O)(=O)c2cccc(C(=O)O)c2C3=O)c1,inactive,406.459,4.5524,1,4,4.179404503
727,CHEMBL1704513,Cc1cc(O)c2c(c1)C(=O)[C@@]13Oc4c5c(c(O)c6c(O)cc(C)cc46)C(=O)C[C@H](O)[C@H]5[C@@H]1[C@@H](O)CC(=O)C3=C2O,inactive,544.512,2.85104,6,10,4.776763727
728,CHEMBL1517389,Cc1ccc2c(c1Cl)NC(C(=O)O)C1CC(Sc3ccccc3[N+](=O)[O-])C(Cl)C21,inactive,453.347,5.30712,2,5,4.11429962
729,CHEMBL1529285,O=C(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)C2C=CCC2C(c2ccccc2F)N3)cc1,inactive,464.518,5.1512,3,4,4.205302873
730,CHEMBL1994371,CCN1C(=O)/C(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3OC)o2)S/C1=N\c1cccc(C(=O)O)c1,inactive,493.497,5.1855,1,8,4.190171039
731,CHEMBL1724452,C[n+]1c(-c2ccccc2)cc2c(=Cc3ccc([N+](=O)[O-])cc3)c3ccccc3n21.O=S(=O)([O-])C(F)(F)F,inactive,529.496,4.0913,0,6,4.846185136
732,CHEMBL1538622,N#C/C(=C\c1cccs1)C(=O)c1ccccc1,inactive,239.299,3.53798,0,3,4
733,CHEMBL1332506,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccc(C(=O)O)cc2)o1,inactive,374.352,3.1062,2,4,4
734,CHEMBL1518073,COc1ccc(OC)c(N2C(=O)NC(=O)/C(=C\c3ccc([N+](=O)[O-])s3)C2=O)c1,inactive,403.372,2.3399,1,8,4.39924485
735,CHEMBL1705201,CCOC(=O)c1c2c(n(-c3ccc(OC)cc3)c1C)C(=O)C(=O)c1ccccc1-2,inactive,389.407,4.01702,0,6,4.327625021
736,CHEMBL1450570,CCC(=O)Nc1ccc2nc3c(O)nc(S)nc3nc2c1,inactive,301.331,1.9158,3,7,4.40428338
737,CHEMBL1421193,CC(C)(C)OC(=O)N1CC=C2C(C#N)=C(N)C(C#N)(C#N)[C@H](c3cccnc3)[C@H]2C1,inactive,402.458,2.74204,1,7,4
738,CHEMBL1577474,O=C(CSc1nc(O)c(Cc2ccccc2)c(O)n1)Nc1nnc(SCc2ccccc2)s1,inactive,497.627,4.3532,3,10,4.364013888
739,CHEMBL1568643,O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3F)nc1O2,inactive,475.48,4.7185,2,7,4.511026475
740,CHEMBL1308404,O=[N+]([O-])c1c(Nc2ccc(O)cc2)cc(Cl)c2nonc12,inactive,306.665,3.2336,2,7,4.982132281
741,CHEMBL1456635,O=C(O)c1ccc(/C=C2\SC(=S)N(Nc3ccccc3)C2=O)cc1,inactive,356.428,3.6131,2,5,4.236272596
742,CHEMBL1341762,COC(=O)c1cccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)c1,inactive,350.758,1.129,0,6,4.626536278
743,CHEMBL1427750,O=C1NC(=S)N/C1=C/C=C/c1ccccc1,inactive,230.292,1.588,2,2,4.001000028
744,CHEMBL1526855,CC(=O)N(C1=C(Cl)C(=O)c2ccccc2C1=O)C1CCCCC1,inactive,331.799,3.6972,0,3,4.417028071
745,CHEMBL1499491,COc1ccc(Cl)cc1/C=C1/C(=O)ON=C1C,inactive,251.669,2.6647,0,4,4
746,CHEMBL1400449,CCCC1=NN(c2ccccc2)C(=O)/C1=C/c1ccc(OCc2ccc(C(=O)O)cc2)cc1,inactive,440.499,5.5501,1,4,4.915423722
747,CHEMBL1871771,C#CCOc1ccc(/C=C2/C(=O)N(c3ccc(S(N)(=O)=O)cc3)N=C2C)cc1OC,inactive,425.466,2.1607,1,6,4
748,CHEMBL1360525,O=C(O)c1cc([N+](=O)[O-])c(Sc2nc3ccccc3[nH]2)c([N+](=O)[O-])c1,inactive,360.307,3.2287,2,7,4
749,CHEMBL1466912,COc1cc(/C=C2/C(=O)NN(c3cccc(C)c3)C2=O)cc([N+](=O)[O-])c1O,inactive,369.333,2.07882,2,6,4.287939858
750,CHEMBL1584052,CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,inactive,429.546,3.93932,2,7,4.2142432
751,CHEMBL1995904,COc1cc(/C=N\Nc2ccc([N+](=O)[O-])cc2)ccc1OCC(=O)Nc1ccc(C)c(C)c1,inactive,448.479,4.68374,2,7,4.580705278
752,CHEMBL3199658,O=[N+]([O-])c1ccc(O)c(/C=N/c2ccc3c(c2)OCO3)c1,inactive,286.243,2.7797,1,6,4.377682339
753,CHEMBL1421256,Cc1nc2ccc(NC(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3Cl)cc2s1,inactive,392.78,4.32682,1,7,4.224899501
754,CHEMBL1704904,O=C1CC=C2C3CC4N(CCC45c4cc(O)c(O)cc4N1C25)CC3=CCBr,inactive,429.314,2.81,2,4,4.501689446
755,CHEMBL1998302,O=C(O)c1ccc(NC2=C/C(=N/S(=O)(=O)c3ccccc3)c3ccccc3C2=O)cc1,inactive,432.457,3.7551,2,5,4.76700389
756,CHEMBL1705449,Cc1ccc(S(=O)(=O)N2[C@H](c3cccc(Cl)c3)CC=C(C(=O)O)[C@@H]2c2cccc(Cl)c2)cc1,inactive,502.419,6.18982,1,3,4.316142795
757,CHEMBL1529471,CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)/C(=C/c2ccco2)SC1=S,inactive,418.452,2.9118,3,7,4
758,CHEMBL1381676,CCC1=NN2C(=N)/C(=C\c3ccc(OCc4cc(=O)n5nc(CC)sc5n4)c(OC)c3)C(=O)N=C2S1,inactive,523.6,3.33017,1,11,4.208379517
759,CHEMBL1316014,Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3cccc(O)c3)sc2c1,inactive,446.484,4.99464,2,7,4.489589052
760,CHEMBL1606907,O=C(CCN1C(=O)/C(=C\c2ccco2)SC1=S)Nc1ccc(C(=O)O)c(O)c1,inactive,418.452,2.9134,3,7,4
761,CHEMBL1895325,O=C1OC(c2ccccc2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,inactive,460.121,5.3795,1,3,4.453087357
762,CHEMBL1724600,Cc1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,inactive,466.54,3.23172,1,5,4.446116973
763,CHEMBL1341870,CC(C)c1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)s1,inactive,437.934,3.3311,1,8,4
764,CHEMBL1604350,Cc1ccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C(C)C)s3)n2)cc1,inactive,451.961,3.63952,1,8,4
765,CHEMBL1421333,O=C(O)CCN1C(=O)/C(=C\c2cccc(Oc3ccccc3)c2)SC1=S,inactive,385.466,4.1548,1,5,4.426896217
766,CHEMBL1523077,COc1ccc(Br)cc1/C=C/C(=O)NC(=S)Nc1ccc(Cl)c(C(=O)O)c1,inactive,469.744,4.3357,3,4,4.329105046
767,CHEMBL1467007,CC1=NOC(=O)/C1=C\c1ccc(-c2ccc(Br)cc2C(=O)O)o1,inactive,376.162,3.7234,1,5,4.696372024
768,CHEMBL1895397,O=C1c2ccccc2C(=O)c2c(/C=C/N3CCCCC3)ccnc21,inactive,318.376,3.3136,0,4,4.210560315
769,CHEMBL1409603,O=C(NCCCO)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,inactive,363.373,3.262,2,6,4.064391981
770,CHEMBL1577622,O=C(Nc1ccc(Cl)cc1C(=O)O)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O,inactive,424.796,3.6797,2,5,4.334325219
771,CHEMBL3191474,Nc1scc2c(C(=O)N/N=C/c3ccc(Cl)cc3)nn(-c3ccccc3)c(=O)c12,inactive,423.885,3.4467,2,7,4.150949309
772,CHEMBL1342041,O=S(=O)(Nc1ccc(O)c2ccccc12)c1cccs1,inactive,305.38,3.4077,2,4,4.203772686
773,CHEMBL1529115,Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1,inactive,391.47,2.14552,1,5,4
774,CHEMBL1499798,CCC(C)(C)C1CCc2c(sc(NC(=O)c3ccccc3C(=O)O)c2C#N)C1,inactive,396.512,5.11138,2,4,4.370080964
775,CHEMBL1325759,O=C1NC(=O)N(c2ccccc2F)C(=O)/C1=C/c1ccc(Oc2ccc([N+](=O)[O-])cn2)cc1,inactive,448.366,3.5876,1,7,4.251424383
776,CHEMBL1568333,N=C1/C(=C\c2ccc(OC(=O)c3ccc(F)cc3)cc2)C(=O)N=C2SC(N3CCOCC3)=NN12,inactive,479.493,2.95377,1,8,4.716020716
777,CHEMBL1421441,CSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)s1,inactive,455.974,3.23802,1,9,4.351639989
778,CHEMBL1467030,Cc1ccc(-c2csc3nc(SCC(=O)Nc4ccc(Cl)c(C(=O)O)c4)nc(O)c23)cc1,inactive,485.974,5.45472,3,7,4.431563586
780,CHEMBL3193823,CCCOc1ccc(C(=O)N/N=C/c2ccc(-c3ccc(S(=O)(=O)Nc4ncccn4)cc3)o2)cc1,inactive,505.556,4.0901,2,8,4
781,CHEMBL3194164,Oc1c(Br)cc(/C=N/n2c(S)nnc2-c2ccccc2)cc1Br,inactive,454.147,4.3466,2,6,4.561457651
782,CHEMBL1369492,CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)/C=C/c3ccc(C(C)C)cc3)cc2)s1,inactive,515.686,4.5511,3,7,4.301464507
783,CHEMBL1467133,CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,inactive,444.403,5.1014,0,7,4.714667772
784,CHEMBL1400620,Cc1cccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)C2=O)c1,inactive,422.824,4.06802,2,4,4.648203693
785,CHEMBL1523343,Fc1cccc(Cl)c1CNc1ccc(N2CCCC2)cc1,inactive,304.796,4.6914,1,2,4.449038248
786,CHEMBL1378309,CC1(C)CC(=O)C(C(C2=C(O)CC(C)(C)CC2=O)c2cccs2)C(=O)C1,inactive,374.502,4.6073,1,5,4.334231449
787,CHEMBL1499794,COc1ccc(-c2cc(-c3ccc(Cl)cc3)c(C#N)c(SCC(=O)O)n2)cc1,inactive,410.882,5.12598,1,5,4.300595918
788,CHEMBL1332481,O=C1CNC(=O)/C1=C/c1ccc(Br)cc1,inactive,266.094,1.5314,1,2,4
789,CHEMBL1545646,CCOC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c1ccc(C(=O)O)cc1)c1ccccc12,inactive,453.472,4.57012,2,6,4.131708312
790,CHEMBL1439832,COc1ccccc1/C=C1\SC(=S)N(NS(=O)(=O)c2ccc(C)cc2)C1=O,inactive,420.537,3.09832,1,6,4.459295217
791,CHEMBL1998566,Cc1ccc(S(=O)(=O)/N=C2/C=C(C3C(=O)CC(C)(C)CC3=O)C(=O)c3ccccc32)cc1,inactive,449.528,3.87012,0,5,4.994390555
792,CHEMBL1476442,O=C(O)CCc1ccc(-c2ccc(Br)cc2)n1-c1ccc(O)cc1,inactive,386.245,4.6296,2,3,4
793,CHEMBL1369527,Cc1cc(C)cc(OCCOc2cccc(C=C3C(=O)NC(=O)NC3=O)c2)c1,inactive,380.4,2.51064,2,5,4.328919767
794,CHEMBL1494334,Br.Cc1nn(CCc2nc(-c3ccco3)cs2)c2nc(O)cc(C(F)(F)F)c12,inactive,475.29,5.00122,1,7,4
795,CHEMBL1872442,O=C1CC(SC(=S)C2CCCC2=O)C(=O)N1,inactive,257.336,0.8313,1,5,4.342561677
796,CHEMBL1551808,O=C(O)CCCN1C(=O)/C(=C\C(Cl)=C\c2ccccc2)SC1=S,inactive,367.879,3.8753,1,4,4.441171475
797,CHEMBL1725519,Cc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1S(=O)(=O)Nc1ccc(Br)cc1,inactive,489.347,4.50882,3,4,4.303119628
798,CHEMBL1428078,COc1cc(/C=C2/SC(=S)N(CC(=O)O)C2=O)ccc1OC(=O)c1cccs1,inactive,435.504,3.2617,1,8,4.05394094
799,CHEMBL3145023,Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1ccccc1C(=O)O,inactive,322.324,3.58762,2,5,4.236497135
800,CHEMBL1612887,C=CCOc1ccc(/C=C2/C(=O)ON=C2C)cc1OCC,inactive,287.315,2.9662,0,5,4
801,CHEMBL1562359,Cn1nc([N+](=O)[O-])c(C(C#N)c2ccccn2)c(Cl)c1=O,inactive,305.681,1.39238,0,7,4.577574324
802,CHEMBL1872625,COc1ccc2c(c1)Cc1cc(NC(=O)c3ccccc3-c3ccccc3C(=O)O)ccc1-2,inactive,435.479,5.8839,2,3,4.3341377
803,CHEMBL1535285,O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1,inactive,408.797,3.7596,2,4,4.49268396
804,CHEMBL1568897,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C(C)C)s3)n2)c1,inactive,451.961,3.63952,1,8,4.025672565
805,CHEMBL3197999,Cc1ccc(-c2ccc(/C=N/NC3=NC(=O)C(CC(=O)O)S3)o2)c([N+](=O)[O-])c1,inactive,402.388,2.55942,2,8,4.052419251
806,CHEMBL1490597,Cc1cc([N+](=O)[O-])ccc1N1C(=O)c2ccc(C(=O)Nc3ccccc3C(=O)O)cc2C1=O,inactive,445.387,3.65432,2,6,4.167938385
807,CHEMBL1378223,Oc1cc(-n2cccn2)c(O)cc1-n1cccn1,inactive,242.238,1.4692,2,6,4.101439355
808,CHEMBL1417932,Cc1ccc(OCCOc2cccc(C=C3C(=O)NC(=O)NC3=O)c2)c(C)c1,inactive,380.4,2.51064,2,5,4.449527043
809,CHEMBL1405684,O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccc([N+](=O)[O-])cc2)SC1=S,inactive,509.359,4.2221,1,7,4.517841305
810,CHEMBL1523512,COc1ccc2c([N+](=O)[O-])c(Cl)[nH]c2c1,inactive,226.619,2.7381,1,3,4
811,CHEMBL1577907,CC(=O)N(C(C)=O)N1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,inactive,374.396,2.1886,0,4,4.269298456
812,CHEMBL1607556,C=CCOc1ccc(/C=C2\SC(=S)N(C(C(=O)O)c3ccccc3)C2=O)cc1,inactive,411.504,4.2785,1,5,4.395773947
813,CHEMBL1302213,O=C(CS(=O)(=O)c1ccccc1)c1cc2cc(F)ccc2oc1=O,inactive,346.335,2.5887,0,5,4
814,CHEMBL1506708,CCOc1cc(/C=C(/C#N)c2ccc(Cl)cc2)cc(Cl)c1OCC(=O)O,inactive,392.238,4.91968,1,4,4.462432743
815,CHEMBL1460695,O=C(O)c1cccc(-n2cccc2/C=C/[N+](=O)[O-])c1,inactive,258.233,2.4229,1,4,4.270511231
816,CHEMBL1321179,O=C1C(Cl)=C(N2CCOCC2)C(=O)N1c1cccc(Cl)c1,inactive,327.167,1.9958,0,4,4.865822892
817,CHEMBL2003651,O=C(O)c1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccccc3F)C(=O)c3ccccc32)cc1,inactive,450.447,3.8942,2,5,4.950394387
818,CHEMBL1428278,Cc1sc2nc3ccc(NCc4ccco4)nn3c(=O)c2c1C,inactive,326.381,3.12614,1,7,4
819,CHEMBL1706407,CN(c1ccccc1)c1ccc(/C=C(/CCC(=O)O)c2nc3ccccc3s2)cc1[N+](=O)[O-],inactive,459.527,6.3778,1,6,4.314347816
820,CHEMBL1596373,COC(=O)c1sc(-c2ccc(C(C)(C)C)cc2)cc1NC(=O)c1ccccc1C(=O)O,inactive,437.517,5.4497,2,5,4.444421927
822,CHEMBL1535586,COc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2cccc(C(=O)O)c2)cc1,inactive,450.476,3.881,3,7,4.462180905
823,CHEMBL1317077,Cc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3ccc(C(C)(C)C)cc3)N2S(=O)(=O)c2ccc(C)cc2)cc1,inactive,503.664,6.48894,1,3,4.399571674
824,CHEMBL1400929,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc(C(=O)O)c(O)c2)cc1,inactive,493.501,3.5364,5,8,4
825,CHEMBL1389073,O=C1S/C(=C\c2ccc(O)c([N+](=O)[O-])c2)C(=O)N1c1ccccc1Cl,inactive,376.777,4.1947,1,6,4.391367011
826,CHEMBL3191758,O=C(O)COc1ccccc1/C=N/NC(=O)c1cc(-c2ccc(Cl)cc2)nc2ccccc12,inactive,459.889,4.7825,2,5,4.403622856
827,CHEMBL1479103,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,inactive,302.282,1.3205,5,6,4.760450279
828,CHEMBL1321164,COc1cccc(/C=C2\SC(=S)N(C(Cc3ccccc3)C(=O)O)C2=O)c1,inactive,399.493,3.5923,1,5,4.35261703
829,CHEMBL1726363,O=C1NC(=O)C(=Cc2c(Cl)cccc2Cl)C(=O)N1,inactive,285.086,1.7428,2,3,4.362310181
830,CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,inactive,270.24,2.5768,3,5,4.455188088
831,CHEMBL1500035,CCc1ccc(/C=C/C(=O)C2C(=O)c3ccccc3C2=O)cc1,inactive,304.345,3.5267,0,3,4.202178689
832,CHEMBL1893983,CC1=CC(=O)C(Sc2ccc(C)cc2)=CC1=O,inactive,244.315,3.06912,0,3,4.840132153
833,CHEMBL1460650,CCOc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)cc1OC,inactive,450.563,3.1886,1,7,4.147520006
834,CHEMBL1500165,COc1ccc(NC(S)=NNc2ccc(S(=O)(=O)Nc3ccccc3C(=O)O)cc2[N+](=O)[O-])cc1,inactive,517.545,3.8272,5,8,4.802719442
836,CHEMBL1707040,CN(C)c1c([N+](=O)[O-])cc(N2C(=O)C=CC2=O)cc1[N+](=O)[O-],inactive,306.234,0.9984,0,7,4.955068454
837,CHEMBL1726134,O=C1C(=C(I)I)c2ccccc2-c2ccccc21,inactive,458.036,5.0885,0,1,4.537302592
838,CHEMBL1535670,COc1ccc(S(=O)(=O)CC(=O)c2cc3cccc(C)c3oc2=O)cc1,inactive,372.398,2.76662,0,6,4.107348966
839,CHEMBL1568915,C/C(=C/CCC(C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3)C(=O)O,inactive,454.695,7.752,1,2,4.319845858
840,CHEMBL1382399,COC(=O)C1=C(C(=O)OC)C(c2cc(Br)ccc2O)c2sc(O)nc2S1,inactive,458.311,3.1545,2,9,4.088522783
841,CHEMBL1302328,Cc1cc(C(=O)O)ccc1-c1ccc(/C=C2\NC(=O)N(Cc3ccc(F)cc3)C2=O)o1,inactive,420.396,4.18522,2,4,4
843,CHEMBL1584752,CCOC(=O)C1=C(Cc2ccc(F)cc2)C(=O)c2ccccc2C1=O,inactive,338.334,3.3071,0,4,4.063486258
844,CHEMBL1569215,O=C1NN(c2ccc(Cl)cc2)C(=O)/C1=C\c1ccc(-c2cccc(C(=O)O)c2)o1,inactive,408.797,3.7596,2,4,4.111876693
845,CHEMBL1338698,O=C1NC(=O)C(=Cc2cccc(OCCOc3ccccc3)c2)C(=O)N1,inactive,352.346,1.8938,2,5,4.291069464
846,CHEMBL1326252,O=C(O)c1cccc(NS(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)Nc4cccc(C(=O)O)c4)cc3)cc2)c1,inactive,552.586,4.3516,4,6,4.30565809
847,CHEMBL1484283,CCCn1nc(NS(=O)(=O)c2cccc3nonc23)c2cc3cccc(C)c3nc21,inactive,422.47,3.63992,1,8,4.400116928
848,CHEMBL1428507,CSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(C)cc3)ncc2Cl)s1,inactive,455.974,3.23802,1,9,4.392437757
849,CHEMBL1496458,CCCCC1=CC2=CC(=O)C(C)(OC(=O)CC)C(=O)C2=CN1Cc1ccc(OC)cc1,inactive,423.509,4.2589,0,6,4
850,CHEMBL1457048,O=C(O)COc1ccc(/C=C/C(=O)c2ccc(C3CCCCC3)cc2)cc1,inactive,364.441,5.0938,1,3,4.321845962
851,CHEMBL562949,O=C(O)c1ccc2c(c1)C(=O)/C(=C/c1ccccc1)C2=O,inactive,278.263,2.8474,1,3,4.912573543
853,CHEMBL3145176,Cc1nn(-c2ccc(F)cc2)c(O)c1C(c1cccc(O)c1)c1c(C)[nH]n(-c2ccc(F)cc2)c1=O,inactive,488.494,4.83774,3,6,4.255550543
854,CHEMBL1428688,COc1ccccc1/C=C1\SC(=S)N(C(C(=O)O)c2ccccc2)C1=O,inactive,385.466,3.7223,1,5,4.408045445
855,CHEMBL1302460,Cc1ccc(NC(=O)C(=Cc2ccc(C(=O)O)cc2)C(=O)Nc2ccc(C)cc2C)c(C)c1,inactive,442.515,5.27928,3,3,4
856,CHEMBL1366252,CC(=O)Oc1c(Br)cc(N(C(C)=O)S(=O)(=O)c2ccccc2)c2ccccc12,inactive,462.321,4.2694,0,5,4.302770657
857,CHEMBL1500266,COc1ccccc1/C=C1\SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O,inactive,406.51,2.7899,1,6,4.440931666
